idUser;firstName;lastName;fullName;tanggalLahir;Alamat;jenisKelamin;noTelp;noRekening;kodeBank;namaBank
13329;Rahayu;Ni;Rahayu Ni;1969-01-18;Kudus;L;08557450354;491670300;11;Bank Raya Indonesia
10221;Anis;Mochamad;Anis Mochamad;1976-06-04;Cilacap;L;08309414163;488598023;20;Bank Digital BCA
10582;Ira;La;Ira La;1979-03-03;Kudus;P;08663315718;591030618;4;Bank Rakyat Indonesia
11320;Joni;Taufik;Joni Taufik;1978-10-17;Garut;L;08861348057;482926898;2;Bank Artha Graha Internasional
14573;Inaq;Muhammad;Inaq Muhammad;1986-04-04;Banjar;P;08290498223;675314255;8;Bank Jabar
10174;Sudirman;Ni;Sudirman Ni;1965-12-20;Banyumas;P;08413714142;490479512;15;Bank UOB Indonesia
14062;Supriyanto;Yuliana;Supriyanto Yuliana;1975-03-02;Bandung;L;08705020621;486734064;13;Bank BPD Bali
14259;Candra;Rudi;Candra Rudi;1985-02-16;Grobogan;P;08671847365;498457909;11;Bank Raya Indonesia
13831;Rahman;Evi;Rahman Evi;1990-01-02;Sukabumi;P;08557589067;512160858;18;Bank Mandiri
11567;Daniel;Rudi;Daniel Rudi;1972-01-24;Bogor;L;08616694419;467733378;14;Bank Tabungan Negara
12973;Agustina;Novi;Agustina Novi;1980-07-13;Banjar;L;08443745233;487795841;19;Bank HSBC Indonesia
12417;Ana;Yuli;Ana Yuli;1989-07-02;Sukabumi;P;08750216239;600731692;19;Bank HSBC Indonesia
13110;Riki;Kartini;Riki Kartini;1966-01-19;Banyumas;L;08639287859;632213819;10;Bank Jago
14072;Yayat;Herman;Yayat Herman;1971-06-08;Wonogiri;L;08660093678;493831788;8;Bank Jabar
13205;Marlina;Kartini;Marlina Kartini;1974-03-21;Cirebon;P;08621812128;539005590;12;Bank Jenius
14574;Farida;Made;Farida Made;1999-04-10;Bogor;P;08280198351;690036140;2;Bank Artha Graha Internasional
10169;Wati;Diana;Wati Diana;1981-11-02;Grobogan;P;08372042925;640040255;5;Bank Negara Indonesia
11097;Agustinus;Anwar;Agustinus Anwar;1985-09-02;Batang;L;08247109061;481014687;4;Bank Rakyat Indonesia
10309;Sunardi;Andi;Sunardi Andi;1967-05-15;Tasikmalaya;L;08276476183;656261162;5;Bank Negara Indonesia
10113;Nurjanah;Dedi;Nurjanah Dedi;1968-12-03;Purbalingga;L;08473072881;566721150;10;Bank Jago
12520;Amat;Erna;Amat Erna;1995-05-19;Wonogiri;L;08291005672;474000359;19;Bank HSBC Indonesia
12193;Mimin;Deni;Mimin Deni;1976-05-19;Pati;P;08671915828;618417824;12;Bank Jenius
11122;Fitriani;Ni;Fitriani Ni;1970-01-23;Garut;L;08404441644;650846780;11;Bank Raya Indonesia
12172;Maryam;Indah;Maryam Indah;1965-08-14;Karanganyar;P;08663224878;538416595;7;Bank Syariah Indonesia
12082;Neni;Fitri;Neni Fitri;1991-04-01;Tasikmalaya;L;08654380016;614504988;3;Bank Mega
14802;Feri;Achmad;Feri Achmad;1999-02-10;Temanggung;L;08474348076;597592117;19;Bank HSBC Indonesia
11687;Dg;Rika;Dg Rika;1976-01-15;Cianjur;L;08221088051;527128245;10;Bank Jago
11282;Anik;Nyoman;Anik Nyoman;1977-05-08;Temanggung;P;08775343136;654166666;2;Bank Artha Graha Internasional
10166;Nunung;Sutrisno;Nunung Sutrisno;1985-08-04;Kuningan;L;08674073151;464618987;8;Bank Jabar
13630;Gede;Ade;Gede Ade;1971-05-16;Bekasi;P;08430368375;479482582;2;Bank Artha Graha Internasional
12664;Dodi;Muhammad;Dodi Muhammad;1971-09-08;Cilacap;P;08368660640;517822537;3;Bank Mega
12275;Ruslan;Dewi;Ruslan Dewi;1971-10-02;Cianjur;L;08355126824;687600252;12;Bank Jenius
12924;Arifin;Tuti;Arifin Tuti;1996-09-05;Karanganyar;P;08519421501;456926675;8;Bank Jabar
13159;Siska;Moch;Siska Moch;1966-01-18;Banjar;P;08415165158;649800208;8;Bank Jabar
14303;Dani;Hadi;Dani Hadi;1990-06-13;Banyumas;L;08644102965;448497279;8;Bank Jabar
10081;David;Made;David Made;1983-02-07;Indramayu;L;08280103518;544477314;9;Bank Artos
13080;Sunarto;Umi;Sunarto Umi;1999-03-06;Cilacap;P;08513061653;565827538;17;Bank Panin
14973;Nanik;Iis;Nanik Iis;1979-05-07;Purwakarta;L;08444776548;551147541;13;Bank BPD Bali
11325;Syaiful;Yusuf;Syaiful Yusuf;1991-02-24;Bandung;L;08604866586;608610843;16;Bank Sinarmas
12049;Susanti;Sumiati;Susanti Sumiati;1998-04-02;Pemalang;L;08311511932;623078395;15;Bank UOB Indonesia
14755;Nurdin;Imas;Nurdin Imas;1970-05-13;Cirebon;P;08546779771;435170621;12;Bank Jenius
14686;Jumiati;Imam;Jumiati Imam;1988-08-15;Magelang;L;08259879893;542388720;11;Bank Raya Indonesia
14303;Suryati;Maria;Suryati Maria;1982-06-11;Bandung;L;08527201327;558517756;12;Bank Jenius
12336;Wiwik;Yusuf;Wiwik Yusuf;1997-09-29;Magelang;P;08559901113;491745684;18;Bank Mandiri
14387;Sulaiman;Ari;Sulaiman Ari;1984-01-03;Bandung;P;08823506406;708103583;14;Bank Tabungan Negara
13759;Supriadi;Lukman;Supriadi Lukman;1989-11-04;Sukabumi;L;08699866194;704639600;10;Bank Jago
11602;Anik;Erna;Anik Erna;1977-11-22;Salatiga;P;08676584717;709895878;19;Bank HSBC Indonesia
12060;Riska;Rini;Riska Rini;1991-08-29;Cirebon;L;08660322235;428117995;5;Bank Negara Indonesia
10612;Sigit;Wahyudi;Sigit Wahyudi;1995-11-18;Bandung;P;08868025195;531815261;4;Bank Rakyat Indonesia
11037;Gunawan;Mohamad;Gunawan Mohamad;1973-06-09;Brebes;L;08516825568;440268678;12;Bank Jenius
14122;Yunus;Putu;Yunus Putu;1987-06-08;Pekalongan;L;08297829615;619366935;3;Bank Mega
14979;Sumardi;Iwan;Sumardi Iwan;1997-06-05;Purwakarta;L;08267350164;720019815;4;Bank Rakyat Indonesia
12675;Suwarti;Reni;Suwarti Reni;1975-04-27;Semarang;L;08683917886;504964817;14;Bank Tabungan Negara
12822;Asih;Ari;Asih Ari;1994-03-25;Pati;P;08351288777;586303752;15;Bank UOB Indonesia
14973;Riska;Mulyadi;Riska Mulyadi;1998-05-08;Kebumen;P;08505249077;568438024;10;Bank Jago
12988;Murni;Ismail;Murni Ismail;1967-12-04;Kebumen;L;08608516264;624302991;7;Bank Syariah Indonesia
13066;Anton;Santi;Anton Santi;1994-09-01;Cilacap;P;08743626758;575466281;4;Bank Rakyat Indonesia
13398;Elis;Reni;Elis Reni;1991-12-06;Ciamis;L;08687002466;506881855;11;Bank Raya Indonesia
11644;Wiji;Anita;Wiji Anita;1998-07-24;Bekasi;P;08239557008;665900781;12;Bank Jenius
14443;Asih;Made;Asih Made;1977-11-21;Bekasi;P;08818824325;555150912;5;Bank Negara Indonesia
10495;Lili;Sumiati;Lili Sumiati;1983-12-09;Pati;L;08414158535;669581136;6;Bank Maspion
10197;Rahmad;Rudi;Rahmad Rudi;1988-05-15;Depok;L;08214487737;578519744;9;Bank Artos
10380;Ati;Sari;Ati Sari;1986-01-11;Depok;P;08469456021;599714221;15;Bank UOB Indonesia
13654;Anis;Lia;Anis Lia;1976-04-14;Depok;P;08790250166;603164304;17;Bank Panin
10615;Ita;Iis;Ita Iis;1992-03-22;Grobogan;P;08870986026;469772298;18;Bank Mandiri
10502;Dodi;Nur;Dodi Nur;1990-05-02;Boyolali;L;08552333049;685763773;4;Bank Rakyat Indonesia
11506;Gede;Taufik;Gede Taufik;1986-10-11;Banyumas;P;08226080791;507564032;6;Bank Maspion
10051;Amin;Abdul;Amin Abdul;1997-11-15;Bogor;L;08276133770;513995564;1;Bank Central Asia
14400;Siswanto;Heri;Siswanto Heri;1998-02-08;Bekasi;P;08569775239;661411170;18;Bank Mandiri
14877;Rosita;Halimah;Rosita Halimah;1971-06-04;Karanganyar;L;08765280961;648072913;6;Bank Maspion
11885;Firman;Eva;Firman Eva;1967-07-21;Semarang;P;08688473188;529631773;2;Bank Artha Graha Internasional
10234;Winda;Lia;Winda Lia;1983-09-28;Banjarnegara;L;08654488174;720610242;15;Bank UOB Indonesia
11858;Agustina;Indah;Agustina Indah;1969-05-07;Klaten;P;08356733399;505586115;5;Bank Negara Indonesia
13953;Yayah;Abdullah;Yayah Abdullah;1990-04-25;Banjar;L;08236186901;678376245;5;Bank Negara Indonesia
10756;Tini;Hasan;Tini Hasan;1995-12-31;Bandung;P;08542856071;428174022;9;Bank Artos
10018;Marlina;Yuni;Marlina Yuni;1996-01-26;Ciamis;L;08301646029;593689401;7;Bank Syariah Indonesia
13054;Dani;Akhmad;Dani Akhmad;1974-06-09;Boyolali;L;08672433878;688968227;14;Bank Tabungan Negara
13987;Sitti;Lina;Sitti Lina;1990-07-21;Bogor;P;08295256164;483739944;19;Bank HSBC Indonesia
11846;Rani;Reni;Rani Reni;1974-11-08;Grobogan;L;08240910369;529628769;10;Bank Jago
14562;Murni;Evi;Murni Evi;1970-09-29;Tasikmalaya;L;08483040270;479946243;11;Bank Raya Indonesia
12465;Suyanto;Imam;Suyanto Imam;1974-12-13;Garut;P;08425411381;665418505;17;Bank Panin
12396;Siska;Ai;Siska Ai;1992-04-26;Tasikmalaya;P;08747644764;670909811;20;Bank Digital BCA
13997;Haris;Novi;Haris Novi;1985-03-17;Wonogiri;P;08833211986;573737375;18;Bank Mandiri
11900;Dadan;Haji;Dadan Haji;1971-06-22;Subang;L;08724092212;464426158;3;Bank Mega
14208;Mega;Herman;Mega Herman;1973-08-01;Kuningan;P;08703167008;713527450;19;Bank HSBC Indonesia
11107;Rani;Dadang;Rani Dadang;1972-11-18;Semarang;L;08387808115;674355316;13;Bank BPD Bali
11893;Dedy;Putu;Dedy Putu;1983-04-26;Bandung;P;08648264027;700263881;7;Bank Syariah Indonesia
10423;Nunung;Nur;Nunung Nur;1974-01-23;Sumedang;L;08824749758;473712837;6;Bank Maspion
12342;Supriadi;Lilik;Supriadi Lilik;1994-01-17;Bekasi;P;08712170924;521820526;4;Bank Rakyat Indonesia
13164;Yadi;Maria;Yadi Maria;1975-03-19;Subang;P;08553290736;424040091;2;Bank Artha Graha Internasional
14234;Didi;Nur;Didi Nur;1966-10-26;Depok;P;08501018575;507032591;10;Bank Jago
14599;Suherman;Andri;Suherman Andri;1995-02-07;Magelang;P;08780315875;578560069;20;Bank Digital BCA
11471;Dedy;Erna;Dedy Erna;1965-12-24;Pekalongan;P;08591559807;542723972;19;Bank HSBC Indonesia
14495;Emi;Made;Emi Made;1977-01-06;Pekalongan;P;08870262779;707038443;8;Bank Jabar
13858;Mat;Eva;Mat Eva;1996-05-31;Cimahi;P;08864157266;470498183;19;Bank HSBC Indonesia
10486;Susanti;Neneng;Susanti Neneng;1985-11-15;Magelang;L;08632650024;527152101;4;Bank Rakyat Indonesia
12662;Riki;Erna;Riki Erna;1995-09-13;Kuningan;P;08596591185;582472085;19;Bank HSBC Indonesia
11873;Rahayu;Supardi;Rahayu Supardi;1969-08-20;Salatiga;L;08577320861;668185907;3;Bank Mega
11751;Nurjanah;Slamet;Nurjanah Slamet;1988-06-28;Kudus;L;08226396996;478491063;6;Bank Maspion
14294;Inaq;Maman;Inaq Maman;1969-07-26;Purworejo;P;08385555497;504933765;6;Bank Maspion
13272;Nina;Yanti;Nina Yanti;1995-10-26;Sukabumi;L;08456985768;468210525;19;Bank HSBC Indonesia
11574;Rahmad;Iwan;Rahmad Iwan;1991-11-06;Surakarta;L;08864117925;626103677;14;Bank Tabungan Negara
11433;Mariana;Rini;Mariana Rini;1995-03-27;Grobogan;L;08545126736;623760818;11;Bank Raya Indonesia
10293;Kiki;Wahyu;Kiki Wahyu;1974-04-08;Sukabumi;P;08380718836;557520951;2;Bank Artha Graha Internasional
14657;Hari;Umar;Hari Umar;1990-09-02;Sumedang;L;08654434776;459173530;10;Bank Jago
13472;Irfan;Nani;Irfan Nani;1989-10-20;Wonogiri;P;08677567648;513294768;5;Bank Negara Indonesia
13913;Ira;Imas;Ira Imas;1998-04-24;Bekasi;P;08549446954;450439251;4;Bank Rakyat Indonesia
13307;Bagus;Hendri;Bagus Hendri;1966-05-18;Kudus;L;08487674159;422733063;19;Bank HSBC Indonesia
11402;Rahmad;Made;Rahmad Made;1979-02-20;Pangandaran;P;08542450577;573284713;13;Bank BPD Bali
14581;Purwanto;Putri;Purwanto Putri;1975-04-18;Pekalongan;P;08750541274;624208299;20;Bank Digital BCA
14069;Amin;Iis;Amin Iis;1967-03-01;Banjarnegara;L;08857373242;635872399;16;Bank Sinarmas
10251;Suwarti;Dewi;Suwarti Dewi;1990-01-30;Bandung;P;08747773614;601758594;14;Bank Tabungan Negara
12941;Sunardi;Ida;Sunardi Ida;1976-07-20;Magelang;P;08496777189;652467434;11;Bank Raya Indonesia
10826;Rizky;Ujang;Rizky Ujang;1969-07-03;Brebes;P;08481538817;465177478;3;Bank Mega
13794;Bayu;Rina;Bayu Rina;1972-01-14;Sukabumi;L;08604245762;587601022;10;Bank Jago
13042;Roni;Usman;Roni Usman;1995-05-22;Sukoharjo;L;08476620729;633227870;10;Bank Jago
13158;Inaq;Yani;Inaq Yani;1997-11-25;Cimahi;P;08676003586;580099815;17;Bank Panin
11665;Dodi;Irma;Dodi Irma;1988-08-22;Depok;L;08478072031;448489143;10;Bank Jago
14773;Suwarni;Imam;Suwarni Imam;1973-11-29;Cirebon;P;08845543098;454604032;8;Bank Jabar
10778;Erwin;Umi;Erwin Umi;1976-04-15;Semarang;P;08783775085;551136796;3;Bank Mega
12136;Faisal;Nana;Faisal Nana;1991-05-29;Bandung Barat;P;08385982782;490248997;1;Bank Central Asia
14019;Suryati;Edy;Suryati Edy;1991-04-08;Banyumas;P;08594210413;556182466;4;Bank Rakyat Indonesia
11855;Nining;Nyoman;Nining Nyoman;1993-07-04;Demak;P;08296739063;663221687;16;Bank Sinarmas
12483;Tini;Haji;Tini Haji;1980-03-08;Pekalongan;P;08223527956;529907322;3;Bank Mega
10205;Drs;Yudi;Drs Yudi;1975-02-22;Banjarnegara;L;08257436824;576077852;18;Bank Mandiri
13664;Ilham;Iwan;Ilham Iwan;1983-04-25;Cirebon;L;08809554299;591434855;7;Bank Syariah Indonesia
10162;Suci;Yuni;Suci Yuni;1992-10-18;Semarang;P;08725664677;642696210;3;Bank Mega
12728;Nor;Nani;Nor Nani;1987-10-04;Bekasi;P;08452996827;487469055;16;Bank Sinarmas
12097;Dodi;Gusti;Dodi Gusti;1987-04-25;Tegal;P;08474574145;603090739;15;Bank UOB Indonesia
13167;Mimin;Neneng;Mimin Neneng;1990-01-14;Pati;L;08668590310;656139605;5;Bank Negara Indonesia
10054;Ruslan;Ridwan;Ruslan Ridwan;1966-06-04;Cirebon;P;08387017436;576928990;11;Bank Raya Indonesia
14528;Rani;Yudi;Rani Yudi;1985-05-30;Pangandaran;L;08557416577;460569292;18;Bank Mandiri
11766;Yunus;Euis;Yunus Euis;1994-09-27;Cirebon;L;08500186150;663512429;8;Bank Jabar
11172;Mat;Sari;Mat Sari;1966-01-16;Garut;P;08367477071;680173534;4;Bank Rakyat Indonesia
12196;Rizal;Susi;Rizal Susi;1981-11-09;Bogor;L;08290388208;427631923;10;Bank Jago
12691;Amin;Yuliana;Amin Yuliana;1974-02-19;Cilacap;P;08603831696;598543673;14;Bank Tabungan Negara
13528;Maryam;Erni;Maryam Erni;1986-02-07;Sukabumi;L;08425538517;655456645;8;Bank Jabar
14375;Iskandar;Aris;Iskandar Aris;1977-08-30;Bandung;P;08400713225;511248196;9;Bank Artos
12234;Joni;Yuliana;Joni Yuliana;1981-06-12;Cirebon;L;08597648078;471014092;3;Bank Mega
11305;Sudirman;Yeni;Sudirman Yeni;1977-10-18;Surakarta;P;08545048094;574050456;2;Bank Artha Graha Internasional
12078;Susanti;Nurul;Susanti Nurul;1975-08-01;Kendal;L;08314398920;511015988;11;Bank Raya Indonesia
13512;Dedy;Wayan;Dedy Wayan;1987-11-25;Blora;P;08521505798;713522262;2;Bank Artha Graha Internasional
11129;Wiwik;La;Wiwik La;1985-07-04;Kudus;P;08846402164;655101008;19;Bank HSBC Indonesia
12951;Endah;Ismail;Endah Ismail;1984-12-22;Banjarnegara;P;08764409377;437739749;16;Bank Sinarmas
14428;Petrus;Lilik;Petrus Lilik;1985-08-25;Tegal;L;08423740706;517942967;9;Bank Artos
14583;Zainal;Mohamad;Zainal Mohamad;1981-05-03;Indramayu;L;08844509203;450389387;9;Bank Artos
13258;Didi;Muhammad;Didi Muhammad;1976-10-09;Sragen;L;08621596190;485304608;17;Bank Panin
10156;Roni;Joko;Roni Joko;1999-06-16;Klaten;P;08621919567;661621737;17;Bank Panin
13873;Jumadi;Yuli;Jumadi Yuli;1999-09-30;Klaten;P;08579446303;691605942;10;Bank Jago
13198;Cecep;Rahmat;Cecep Rahmat;1975-09-30;Tegal;P;08354557315;458668276;15;Bank UOB Indonesia
14979;Maryati;Hendri;Maryati Hendri;1975-10-25;Semarang;L;08336655060;452938212;6;Bank Maspion
12552;Sitti;Andri;Sitti Andri;1994-10-25;Indramayu;L;08380114423;604461050;19;Bank HSBC Indonesia
10793;Gede;Arif;Gede Arif;1978-10-26;Pekalongan;L;08481693679;705814880;8;Bank Jabar
11650;Erwin;Slamet;Erwin Slamet;1979-07-03;Tegal;L;08593848121;629411061;7;Bank Syariah Indonesia
12537;Zainal;Euis;Zainal Euis;1985-05-25;Wonogiri;L;08282357758;676452243;3;Bank Mega
14582;Suparno;Slamet;Suparno Slamet;1968-09-18;Bandung;L;08611176286;420654018;6;Bank Maspion
14299;Asih;Aminah;Asih Aminah;1977-06-23;Kudus;P;08537883164;624874811;17;Bank Panin
10705;Dedy;Devi;Dedy Devi;1985-01-05;Pati;L;08440266727;652211590;11;Bank Raya Indonesia
13147;Dini;Sunarti;Dini Sunarti;1994-07-21;Blora;P;08432771523;443827239;8;Bank Jabar
12957;Retno;Yuni;Retno Yuni;1985-12-14;Pekalongan;P;08386609412;500367630;16;Bank Sinarmas
14641;Saiful;Mohammad;Saiful Mohammad;1999-04-12;Tegal;L;08709700436;690844818;18;Bank Mandiri
12518;Suparti;Nur;Suparti Nur;1986-04-27;Pemalang;P;08851765429;517102699;14;Bank Tabungan Negara
14395;Aji;Neneng;Aji Neneng;1985-05-22;Tasikmalaya;P;08600212757;519987644;1;Bank Central Asia
10375;Didik;Sri;Didik Sri;1989-10-21;Kebumen;L;08870902683;544145697;15;Bank UOB Indonesia
14482;Sunarto;Joko;Sunarto Joko;1965-06-25;Semarang;P;08863767406;557690295;20;Bank Digital BCA
12737;Rizki;Ai;Rizki Ai;1984-01-14;Tasikmalaya;P;08845531476;543614406;10;Bank Jago
13289;Bagus;Mohammad;Bagus Mohammad;1979-01-22;Cirebon;L;08391871458;488322873;9;Bank Artos
12736;Intan;Edi;Intan Edi;1993-09-12;Bekasi;P;08367950216;630470498;20;Bank Digital BCA
12846;Elis;Ade;Elis Ade;1977-05-11;Tasikmalaya;P;08719019851;517048812;17;Bank Panin
14264;Murni;Puji;Murni Puji;1967-12-16;Pekalongan;P;08496184833;614537189;2;Bank Artha Graha Internasional
10566;Ilham;Mulyadi;Ilham Mulyadi;1989-03-25;Cilacap;P;08446646992;442003104;14;Bank Tabungan Negara
11206;Supriyadi;Teguh;Supriyadi Teguh;1996-01-08;Rembang;L;08704196970;540947045;18;Bank Mandiri
12521;Yayah;Linda;Yayah Linda;1981-11-06;Karanganyar;P;08378239886;466557035;16;Bank Sinarmas
10633;Aji;Bambang;Aji Bambang;1999-07-31;Banyumas;L;08354135459;491341489;7;Bank Syariah Indonesia
12342;Didi;Rina;Didi Rina;1966-12-12;Brebes;P;08658407407;679129274;8;Bank Jabar
11041;Fajar;Titin;Fajar Titin;1982-12-23;Kudus;P;08734305620;570640024;7;Bank Syariah Indonesia
13773;Winda;Dedi;Winda Dedi;1992-08-12;Semarang;P;08737974437;487580157;19;Bank HSBC Indonesia
12215;Supriyadi;Wahyudi;Supriyadi Wahyudi;1979-04-03;Boyolali;L;08566253555;490187902;3;Bank Mega
14556;Arief;Neneng;Arief Neneng;1978-07-14;Surakarta;L;08452524974;502919992;5;Bank Negara Indonesia
14513;Yadi;Wahyudi;Yadi Wahyudi;1977-01-03;Bandung;L;08565370065;557143252;3;Bank Mega
13203;Rahman;Gusti;Rahman Gusti;1987-02-09;Demak;P;08213139003;666681378;2;Bank Artha Graha Internasional
13459;Anik;Reni;Anik Reni;1991-07-04;Rembang;P;08437388933;694873001;15;Bank UOB Indonesia
12848;Bagus;Lilis;Bagus Lilis;1977-01-18;Rembang;P;08422839685;570687551;6;Bank Maspion
13528;Nanik;Ari;Nanik Ari;1997-04-12;Bandung Barat;L;08685141960;590943219;2;Bank Artha Graha Internasional
13999;Doni;Nyoman;Doni Nyoman;1981-11-03;Batang;P;08328259584;430891633;10;Bank Jago
13124;Susanti;Wahyudi;Susanti Wahyudi;1978-01-05;Subang;L;08703410672;568127665;9;Bank Artos
12264;Nining;Yani;Nining Yani;1973-10-28;Pemalang;L;08293795818;698221365;5;Bank Negara Indonesia
10180;Saiful;Sulastri;Saiful Sulastri;1984-04-10;Cimahi;P;08289339601;462500276;20;Bank Digital BCA
13102;Emi;Haji;Emi Haji;1980-12-28;Brebes;L;08303857851;490211719;20;Bank Digital BCA
10008;Candra;Sulastri;Candra Sulastri;1979-03-31;Grobogan;L;08281709412;646622051;14;Bank Tabungan Negara
12749;Diah;Sri;Diah Sri;1976-02-07;Purworejo;L;08864019843;584806372;20;Bank Digital BCA
12676;Diah;Andri;Diah Andri;1996-04-13;Sukoharjo;P;08457404856;679900797;17;Bank Panin
11408;Jamilah;Ketut;Jamilah Ketut;1997-11-30;Kudus;P;08629582835;611021574;7;Bank Syariah Indonesia
10469;Yayat;Devi;Yayat Devi;1966-09-26;Blora;L;08607097334;704298270;2;Bank Artha Graha Internasional
10332;St;Yudi;St Yudi;1981-04-25;Wonosobo;L;08717470860;665717696;4;Bank Rakyat Indonesia
14769;Suryadi;Ernawati;Suryadi Ernawati;1999-10-22;Garut;P;08356892901;513522515;20;Bank Digital BCA
12401;Eman;Umi;Eman Umi;1967-03-08;Bandung;L;08366111078;489906800;8;Bank Jabar
13769;Anton;Hendra;Anton Hendra;1987-01-20;Banyumas;P;08534547866;470122488;17;Bank Panin
13811;Toni;Heri;Toni Heri;1981-06-14;Bogor;L;08856211849;603427463;5;Bank Negara Indonesia
10818;Khoirul;Imam;Khoirul Imam;1975-07-19;Cirebon;L;08750013366;706881063;1;Bank Central Asia
14737;Novita;Erna;Novita Erna;1993-10-07;Semarang;P;08230952634;483068628;19;Bank HSBC Indonesia
12107;Sitti;Sulastri;Sitti Sulastri;1972-12-31;Tegal;L;08360708202;471652467;19;Bank HSBC Indonesia
12098;Suherman;Ika;Suherman Ika;1985-07-17;Sukoharjo;L;08606455090;490424249;9;Bank Artos
11603;Neni;Ni;Neni Ni;1985-07-25;Rembang;P;08307400028;719031445;6;Bank Maspion
11414;Yayah;Andri;Yayah Andri;1984-05-21;Semarang;L;08738072089;445871454;3;Bank Mega
13139;Fitria;Titin;Fitria Titin;1982-11-14;Karawang;P;08539796073;520394047;16;Bank Sinarmas
12513;Ilham;Novi;Ilham Novi;1967-07-18;Kebumen;L;08773332785;690629793;13;Bank BPD Bali
10980;Ririn;Agung;Ririn Agung;1993-04-16;Grobogan;L;08255854811;518512278;19;Bank HSBC Indonesia
12552;Rizki;Lina;Rizki Lina;1972-10-12;Sukabumi;P;08566163328;697154200;9;Bank Artos
13299;Bagus;Endang;Bagus Endang;1972-11-29;Jepara;P;08331283302;633557980;15;Bank UOB Indonesia
13439;Leni;Tuti;Leni Tuti;1981-04-05;Pangandaran;P;08331571955;647009221;2;Bank Artha Graha Internasional
14492;Sunarto;Imas;Sunarto Imas;1977-12-21;Indramayu;P;08499610148;509184061;13;Bank BPD Bali
10954;Susanto;Heru;Susanto Heru;1985-12-29;Cianjur;P;08573104025;498835431;4;Bank Rakyat Indonesia
12908;Anang;Rini;Anang Rini;1986-08-11;Semarang;L;08447467965;576177598;5;Bank Negara Indonesia
10886;Sunardi;Diana;Sunardi Diana;1973-02-02;Bogor;P;08218600296;480681373;12;Bank Jenius
11932;Ramli;Fitri;Ramli Fitri;1984-08-02;Kendal;P;08287903085;527681607;9;Bank Artos
13749;Sukardi;Lilik;Sukardi Lilik;1984-03-30;Kuningan;L;08375793010;453813792;9;Bank Artos
14887;Nuraini;Susi;Nuraini Susi;1993-03-10;Salatiga;L;08864591420;589833243;11;Bank Raya Indonesia
12374;Hartono;Imam;Hartono Imam;1966-10-22;Semarang;P;08557886124;559537784;18;Bank Mandiri
13806;Ibrahim;Dadang;Ibrahim Dadang;1966-05-19;Cimahi;P;08835690533;566658637;4;Bank Rakyat Indonesia
12066;Angga;Lukman;Angga Lukman;1965-02-08;Jepara;P;08539899665;452709943;13;Bank BPD Bali
12051;Suryani;Reni;Suryani Reni;1971-06-03;Bandung;P;08779814811;479381948;16;Bank Sinarmas
11287;Aji;Herman;Aji Herman;1975-01-31;Ciamis;P;08268780050;686470516;4;Bank Rakyat Indonesia
10658;Suyati;Ali;Suyati Ali;1992-04-06;Magelang;L;08696027927;708349472;10;Bank Jago
11476;Siswanto;Yanti;Siswanto Yanti;1979-05-21;Bandung Barat;L;08553619805;628998861;10;Bank Jago
14317;Retno;Irwan;Retno Irwan;1965-03-04;Tasikmalaya;L;08839812365;647934794;5;Bank Negara Indonesia
14517;Leni;Hadi;Leni Hadi;1969-11-22;Bekasi;L;08389734130;429337627;14;Bank Tabungan Negara
12308;Jajang;Nyoman;Jajang Nyoman;1967-12-06;Tegal;L;08397460072;542394742;19;Bank HSBC Indonesia
14982;Khoirul;Ari;Khoirul Ari;1989-05-20;Tasikmalaya;P;08860992698;462539185;7;Bank Syariah Indonesia
12109;Suparti;Teguh;Suparti Teguh;1980-03-30;Tasikmalaya;L;08246543576;469191339;13;Bank BPD Bali
13319;Ita;Sugeng;Ita Sugeng;1995-03-06;Ciamis;P;08334783668;659504237;9;Bank Artos
11485;Wiji;Nurhayati;Wiji Nurhayati;1980-09-13;Ciamis;L;08229080698;436323931;16;Bank Sinarmas
14440;Suyono;Deni;Suyono Deni;1971-04-25;Bandung;L;08663689733;717610438;9;Bank Artos
11316;Antonius;Iin;Antonius Iin;1997-06-27;Purbalingga;P;08340856798;475912900;18;Bank Mandiri
12971;Suparti;La;Suparti La;1979-11-08;Sukoharjo;P;08422648534;542498057;5;Bank Negara Indonesia
10568;Nor;Nur;Nor Nur;1968-05-15;Indramayu;P;08354653945;453675644;17;Bank Panin
12955;Maya;Supardi;Maya Supardi;1975-03-27;Karanganyar;L;08313602651;622214460;16;Bank Sinarmas
13112;Suyati;Asep;Suyati Asep;1983-01-06;Sukabumi;L;08648368931;713337473;3;Bank Mega
14638;Supriadi;Eti;Supriadi Eti;1967-10-22;Bandung;L;08697554555;538323216;17;Bank Panin
10919;Rian;Hadi;Rian Hadi;1998-10-29;Boyolali;L;08401044735;591535877;12;Bank Jenius
10139;Saiful;Putri;Saiful Putri;1973-10-09;Banjar;P;08817454381;620740569;1;Bank Central Asia
11727;Agustina;Akhmad;Agustina Akhmad;1972-07-28;Pangandaran;L;08865867276;575764390;18;Bank Mandiri
14994;Farida;Aminah;Farida Aminah;1966-01-27;Klaten;P;08472812628;658369390;4;Bank Rakyat Indonesia
10938;Intan;Ayu;Intan Ayu;1967-01-28;Tasikmalaya;L;08270343188;500581607;2;Bank Artha Graha Internasional
13250;Hari;Irwan;Hari Irwan;1996-06-24;Subang;L;08636628751;615549428;2;Bank Artha Graha Internasional
